fid,id,Assets_Threats,Name,Ward,Subward,Subward_asset_id,asset_threat_category,Assets_per_ward_id,latitude,longitude,important_asset_at_risk_per_ward_ID,continued_from_asset_at_risk_id,Important_asset_not_at_risk_per_ward_ID,Evacuation_center_per_ward_ID,At_risk_but_not_important_ID
4663,3651,Important asset and at risk,Sunna Mosque,Msasani,Bonde La Mpunga,,,,-6.764774852,39.26811635,14,,,,
4661,3652,Important asset and at risk,Wanyasa Church,Msasani,Bonde La Mpunga,,,,-6.76620413,39.2650623,15,,,,
4662,3653,Important asset and at risk,CCM Playground,Msasani,Bonde La Mpunga,,,,-6.769446102,39.26591986,16,,,,
4674,3654,Important asset and at risk,Methodist Church,Msasani,Bonde La Mpunga,,,,-6.76983749,39.26397826,17,,,,
4677,3655,Important asset and at risk,New Msasani Club,Msasani,Mikoroshini,,,,-6.770841774,39.26495909,18,,,,
4676,3656,Important asset and at risk,Swahili Dar Language School,Msasani,Mikoroshini,,,,-6.772892939,39.26792585,19,,,,
4678,3657,Important asset and at risk,Drive Inn Openspace,Msasani,Mikoroshini,,,,-6.773609485,39.2644734,20,,,,
4680,3658,Important asset and at risk,Makangira Nursery Openspace,Msasani,Mikoroshini,,,,-6.773714402,39.27011527,21,,,,
4679,3659,Important asset and at risk,Peter Pan Pre- School,Msasani,Mikoroshini,,,,-6.774392325,39.26801636,22,,,,
4682,3660,Important asset and at risk,Bongoyo Primary School,Msasani,Oysterbay,,,,-6.777200344,39.2787753,23,,,,
4681,3661,Important asset and at risk,Don Bosco Training Centre,Msasani,Oysterbay,,,,-6.778057554,39.27339595,24,,,,
2500,3662,Important asset and not at risk,Mbalamwezi Hotel,Msasani,Bonde La Mpunga,,,,-6.754209919,39.24867692,,,1,,
2501,3663,Important asset and not at risk,Dar Independent School,Msasani,Bonde La Mpunga,,,,-6.75577848,39.24990956,,,2,,
2502,3664,Important asset and not at risk,Warioba Pharmacy,Msasani,Bonde La Mpunga,,,,-6.75722435,39.24927782,,,3,,
2503,3665,Important asset and not at risk,Dogba Girls Secondary School,Msasani,Bonde La Mpunga,,,,-6.758091343,39.25170699,,,4,,
2504,3666,Important asset and not at risk,Regency Park Hotel,Msasani,Bonde La Mpunga,,,,-6.761969022,39.25484587,,,5,,
2505,3667,Important asset and not at risk,Tanesco,Msasani,Bonde La Mpunga,,,,-6.765476643,39.26017603,,,6,,
2506,3668,Important asset and not at risk,Davilla Mosque,Msasani,Bonde La Mpunga,,,,-6.766023359,39.26149943,,,7,,
2511,3669,Important asset and not at risk,Swafaa Islamic Center,Msasani,Bonde La Mpunga,,,,-6.766458545,39.26627141,,,8,,
2507,3670,Important asset and not at risk,Oilcome Petrol Station,Msasani,Bonde La Mpunga,,,,-6.766757014,39.26106799,,,9,,
2508,3671,Important asset and not at risk,Mayfair Plaza,Msasani,Bonde La Mpunga,,,,-6.766952616,39.26144627,,,10,,
2509,3672,Important asset and not at risk,Eye Hospital,Msasani,Bonde La Mpunga,,,,-6.767640748,39.26231267,,,11,,
2510,3673,Important asset and not at risk,Anglican Church,Msasani,Bonde La Mpunga,,,,-6.768341215,39.26312724,,,12,,
2522,3674,Important asset and not at risk,Meeting Area,Msasani,Makangira,,,,-6.757410441,39.27345199,,,13,,
2520,3675,Important asset and not at risk,Tirdo,Msasani,Makangira,,,,-6.764754582,39.27092253,,,14,,
2515,3676,Important asset and not at risk,NMB Msasani,Msasani,Makangira,,,,-6.76551563,39.26937586,,,15,,
2519,3677,Important asset and not at risk,Ccbrt Hospital,Msasani,Makangira,,,,-6.766453375,39.27047336,,,16,,
2521,3678,Important asset and not at risk,CRDB Bank,Msasani,Makangira,,,,-6.768739795,39.27078557,,,17,,
2513,3679,Important asset and not at risk,Msasani Tower,Msasani,Makangira,,,,-6.768781724,39.27093537,,,18,,
2512,3680,Important asset and not at risk,KKKT,Msasani,Makangira,,,,-6.769317555,39.27030463,,,19,,
2518,3681,Important asset and not at risk,Investment Area,Msasani,Makangira,,,,-6.769456305,39.27130246,,,20,,
2531,3682,Important asset and not at risk,Pharmacy,Msasani,Makangira,,,,-6.773537513,39.27156026,,,21,,
2514,3683,Important asset and not at risk,Masjid Rahman,Msasani,Makangira,,,,-6.773565191,39.27054721,,,22,,
2530,3684,Important asset and not at risk,Metro Fashion shoppe,Msasani,Makangira,,,,-6.773722452,39.27157583,,,23,,
2523,3685,Important asset and not at risk,Dispensary,Msasani,Makangira,,,,-6.7746696,39.27049037,,,24,,
2529,3686,Important asset and not at risk,Olion Pharmacy,Msasani,Makangira,,,,-6.775277832,39.27053169,,,25,,
2527,3687,Important asset and not at risk,Bureau  De Change,Msasani,Makangira,,,,-6.776616683,39.27059307,,,26,,
2528,3688,Important asset and not at risk,shoppes,Msasani,Makangira,,,,-6.776887089,39.27046753,,,27,,
2517,3689,Important asset and not at risk,Igwe guest House,Msasani,Makangira,,,,-6.777030782,39.27181802,,,28,,
2526,3690,Important asset and not at risk,Butcher,Msasani,Makangira,,,,-6.777157065,39.27051691,,,29,,
2525,3691,Important asset and not at risk,St. Benedict Hospital,Msasani,Makangira,,,,-6.777358317,39.27116701,,,30,,
2524,3692,Important asset and not at risk,Gole Pub,Msasani,Makangira,,,,-6.77775604,39.27190158,,,31,,
2532,3693,Important asset and not at risk,Dental Clinic,Msasani,Makangira,,,,-6.778476896,39.27129397,,,32,,
2516,3694,Important asset and not at risk,Aggregates Mini-Industry,Msasani,Makangira,,,,-6.778856536,39.27198669,,,33,,
2561,3695,Important asset and not at risk,Sea Cliff Village,Msasani,Masaki,,,,-6.739948881,39.28399613,,,34,,
2533,3696,Important asset and not at risk,Open Space,Msasani,Masaki,,,,-6.740165908,39.28021446,,,35,,
2535,3697,Important asset and not at risk,Village Workers Pharmacy,Msasani,Masaki,,,,-6.740667495,39.28329679,,,36,,
2534,3698,Important asset and not at risk,Masaki Police Station,Msasani,Masaki,,,,-6.740793727,39.28008521,,,37,,
2559,3699,Important asset and not at risk,Coral Beach Hotel,Msasani,Masaki,,,,-6.740884806,39.27687809,,,38,,
2562,3700,Important asset and not at risk,Masaki Bus Stop,Msasani,Masaki,,,,-6.741593955,39.28010984,,,39,,
2536,3701,Important asset and not at risk,Stanbic Bank,Msasani,Masaki,,,,-6.742115625,39.27998793,,,40,,
2537,3702,Important asset and not at risk,Credo Hospital,Msasani,Masaki,,,,-6.742335663,39.277668,,,41,,
2563,3703,Important asset and not at risk,JK Foundation,Msasani,Masaki,,,,-6.742367572,39.27881289,,,42,,
2560,3704,Important asset and not at risk,Ami Hospital,Msasani,Masaki,,,,-6.742493386,39.27723421,,,43,,
2564,3705,Important asset and not at risk,Yachi Club,Msasani,Masaki,,,,-6.743974493,39.27457019,,,44,,
2568,3706,Important asset and not at risk,Tanesco College,Msasani,Masaki,,,,-6.745132115,39.28438976,,,45,,
2565,3707,Important asset and not at risk,Mainas Day Care,Msasani,Masaki,,,,-6.745189785,39.27473908,,,46,,
2566,3708,Important asset and not at risk,Al_Irshaad Nursery And Primary,Msasani,Masaki,,,,-6.745896631,39.27546131,,,47,,
2567,3709,Important asset and not at risk,Akila Bar,Msasani,Masaki,,,,-6.745958065,39.28328394,,,48,,
2538,3710,Important asset and not at risk,Embasy Of Zimbabwe,Msasani,Masaki,,,,-6.746136411,39.27303044,,,49,,
2555,3711,Important asset and not at risk,Aga Khan Hospital,Msasani,Masaki,,,,-6.746626495,39.27630504,,,50,,
2539,3712,Important asset and not at risk,Alexender Hatel,Msasani,Masaki,,,,-6.746764621,39.27425627,,,51,,
2570,3713,Important asset and not at risk,Nemc Office,Msasani,Masaki,,,,-6.747150914,39.28574985,,,52,,
2569,3714,Important asset and not at risk,shoppepers Plaza,Msasani,Masaki,,,,-6.747753312,39.28430102,,,53,,
2554,3715,Important asset and not at risk,The House School,Msasani,Masaki,,,,-6.749358317,39.2821284,,,54,,
2571,3716,Important asset and not at risk,Shiji Petro Station,Msasani,Masaki,,,,-6.749942761,39.28405017,,,55,,
2553,3717,Important asset and not at risk,KFW NGO's,Msasani,Masaki,,,,-6.750115356,39.27986368,,,56,,
2552,3718,Important asset and not at risk,UNHCR Office,Msasani,Masaki,,,,-6.750339856,39.27902635,,,57,,
2540,3719,Important asset and not at risk,Dar Es Salaaam International School,Msasani,Masaki,,,,-6.751200821,39.28061896,,,58,,
2575,3720,Important asset and not at risk,The Bush Babies Daycare,Msasani,Masaki,,,,-6.75214245,39.28393242,,,59,,
2581,3721,Important asset and not at risk,Embassy Of United Arab Entrates,Msasani,Masaki,,,,-6.752629232,39.28798964,,,60,,
2551,3722,Important asset and not at risk,Water Id,Msasani,Masaki,,,,-6.75274262,39.28271544,,,61,,
2550,3723,Important asset and not at risk,Namibia Embassy,Msasani,Masaki,,,,-6.75305602,39.28248534,,,62,,
2574,3724,Important asset and not at risk,TCCl Office,Msasani,Masaki,,,,-6.753098095,39.28377713,,,63,,
2572,3725,Important asset and not at risk,Slip Way Mall,Msasani,Masaki,,,,-6.753161652,39.27288253,,,64,,
2549,3726,Important asset and not at risk,Crs Catholic Church,Msasani,Masaki,,,,-6.753555676,39.28130473,,,65,,
2573,3727,Important asset and not at risk,Peninsura Medium School,Msasani,Masaki,,,,-6.753918925,39.27790332,,,66,,
2548,3728,Important asset and not at risk,Angola Embassy,Msasani,Masaki,,,,-6.753968272,39.28108023,,,67,,
2541,3729,Important asset and not at risk,Tanzania Assembly Of God,Msasani,Masaki,,,,-6.754042602,39.27382114,,,68,,
2579,3730,Important asset and not at risk,Embassy Of Ireland,Msasani,Masaki,,,,-6.754252121,39.28735226,,,69,,
2542,3731,Important asset and not at risk,Double Tree Hotel,Msasani,Masaki,,,,-6.754453097,39.27286639,,,70,,
2558,3732,Important asset and not at risk,CCM Office,Msasani,Masaki,,,,-6.755326415,39.2790336,,,71,,
2556,3733,Important asset and not at risk,Premier Care Clinic And Hospital,Msasani,Masaki,,,,-6.755911036,39.27449216,,,72,,
2557,3734,Important asset and not at risk,IOM NGO�s Office,Msasani,Masaki,,,,-6.755927533,39.27395176,,,73,,
2576,3735,Important asset and not at risk,Good Samaritan Medium Schoool,Msasani,Masaki,,,,-6.755942844,39.28007742,,,74,,
2580,3736,Important asset and not at risk,Golden Trip Hotel,Msasani,Masaki,,,,-6.756425359,39.28698365,,,75,,
2546,3737,Important asset and not at risk,Rc Church House,Msasani,Masaki,,,,-6.75669603,39.28364264,,,76,,
2543,3738,Important asset and not at risk,Vodacom  Network Tower,Msasani,Masaki,,,,-6.757176054,39.27453569,,,77,,
2544,3739,Important asset and not at risk,Bouleral Inn Hotel,Msasani,Masaki,,,,-6.757177183,39.2762396,,,78,,
2577,3740,Important asset and not at risk,Dkt Office,Msasani,Masaki,,,,-6.757857546,39.2787105,,,79,,
2547,3741,Important asset and not at risk,Police Officer Mess,Msasani,Masaki,,,,-6.758106743,39.28677655,,,80,,
2578,3742,Important asset and not at risk,Target Supermarket,Msasani,Masaki,,,,-6.758113522,39.28165679,,,81,,
2545,3743,Important asset and not at risk,French School,Msasani,Masaki,,,,-6.760302485,39.28178718,,,82,,
2582,3744,Important asset and not at risk,Dispensary,Msasani,Mikoroshini,,,,-6.766982772,39.26863687,,,83,,
2584,3745,Important asset and not at risk,Sisi Club,Msasani,Mikoroshini,,,,-6.767759876,39.2689462,,,84,,
2583,3746,Important asset and not at risk,BAKWATA Dispensary,Msasani,Mikoroshini,,,,-6.767823863,39.26875481,,,85,,
2585,3747,Important asset and not at risk,Macho Kwa Mhaya Dispensary,Msasani,Mikoroshini,,,,-6.767836257,39.26912404,,,86,,
2586,3748,Important asset and not at risk,Ghorofani Bar And guest,Msasani,Mikoroshini,,,,-6.768236324,39.2688531,,,87,,
2587,3749,Important asset and not at risk,Matunda Bar,Msasani,Mikoroshini,,,,-6.768278983,39.26900701,,,88,,
2604,3750,Important asset and not at risk,Vip Lodge,Msasani,Mikoroshini,,,,-6.768497895,39.26908974,,,89,,
2592,3751,Important asset and not at risk,SDA Church,Msasani,Mikoroshini,,,,-6.768926353,39.26697382,,,90,,
2588,3752,Important asset and not at risk,Baptist Church,Msasani,Mikoroshini,,,,-6.768965553,39.26887385,,,91,,
2589,3753,Important asset and not at risk,Mdenya Bar And guest,Msasani,Mikoroshini,,,,-6.769004464,39.26904477,,,92,,
2593,3754,Important asset and not at risk,New Msasani Dispensary,Msasani,Mikoroshini,,,,-6.769364755,39.26692453,,,93,,
2591,3755,Important asset and not at risk,Cag Church,Msasani,Mikoroshini,,,,-6.7695351,39.2695437,,,94,,
2594,3756,Important asset and not at risk,Bonde La Mpunga Dispensary,Msasani,Mikoroshini,,,,-6.769593035,39.26646192,,,95,,
2595,3757,Important asset and not at risk,TAG Church,Msasani,Mikoroshini,,,,-6.769638864,39.26813598,,,96,,
2590,3758,Important asset and not at risk,Www Institute College,Msasani,Mikoroshini,,,,-6.769729657,39.26921944,,,97,,
2596,3759,Important asset and not at risk,Mdenya 2 Bar And guest,Msasani,Mikoroshini,,,,-6.769957722,39.26853395,,,98,,
2597,3760,Important asset and not at risk,Morgan Lodge,Msasani,Mikoroshini,,,,-6.770103423,39.26836598,,,99,,
2599,3761,Important asset and not at risk,Sierra High School,Msasani,Mikoroshini,,,,-6.771429005,39.26795007,,,100,,
2598,3762,Important asset and not at risk,Drive Inn English Medium School,Msasani,Mikoroshini,,,,-6.771472672,39.26857438,,,101,,
2603,3763,Important asset and not at risk,Car Yard,Msasani,Mikoroshini,,,,-6.773163589,39.27013775,,,102,,
2602,3764,Important asset and not at risk,Maflet Open Space,Msasani,Mikoroshini,,,,-6.774170962,39.26771256,,,103,,
2601,3765,Important asset and not at risk,Namanga Car Yard,Msasani,Mikoroshini,,,,-6.775111754,39.27013429,,,104,,
2600,3766,Important asset and not at risk,Namanga Openspace,Msasani,Mikoroshini,,,,-6.77627506,39.26990371,,,105,,
2611,3767,Important asset and not at risk,IST Clinic,Msasani,Oysterbay,,,,-6.759025673,39.27825084,,,106,,
2610,3768,Important asset and not at risk,IST Upper and Nordic Schools,Msasani,Oysterbay,,,,-6.759592011,39.27722984,,,107,,
2614,3769,Important asset and not at risk,Muhimbili Hostel,Msasani,Oysterbay,,,,-6.760995891,39.27686956,,,108,,
2613,3770,Important asset and not at risk,Little School,Msasani,Oysterbay,,,,-6.76242769,39.27799825,,,109,,
2612,3771,Important asset and not at risk,Coco Beach,Msasani,Oysterbay,,,,-6.763789029,39.28225642,,,110,,
2615,3772,Important asset and not at risk,Elizabeth Glaser Pediatric Aids Foundation,Msasani,Oysterbay,,,,-6.768485914,39.27444069,,,111,,
2605,3773,Important asset and not at risk,Mahenge Road,Msasani,Oysterbay,,,,-6.773216035,39.27441809,,,112,,
2608,3774,Important asset and not at risk,Oystrerbay Secondary School,Msasani,Oysterbay,,,,-6.77648245,39.27776228,,,113,,
2609,3775,Important asset and not at risk,Oysterbay Primary School,Msasani,Oysterbay,,,,-6.777463571,39.27774632,,,114,,
2616,3776,Important asset and not at risk,Food Lovers Market,Msasani,Oysterbay,,,,-6.778617519,39.27950051,,,115,,
2607,3777,Important asset and not at risk,St Peters Church,Msasani,Oysterbay,,,,-6.779681065,39.27547299,,,116,,
2606,3778,Important asset and not at risk,Mkwawa Road,Msasani,Oysterbay,,,,-6.783406134,39.27979631,,,117,,
4703,3779,Important asset and at risk,St. Theresa Pre And Primary School,Msigani,Kwa Yusufu,,,,-6.788595958,39.10866813,1,,,,
4704,3780,Important asset and at risk,Parokia Ya Mt. Peter Claver Mbezi Luis,Msigani,Kwa Yusufu,,,,-6.789080411,39.1092724,2,,,,
4705,3781,Important asset and at risk,South East Tanzania Church Of Conference Adventist Sabbath,Msigani,Kwa Yusufu,,,,-6.78928943,39.11064176,3,,,,
4707,3782,Important asset and at risk,Culvert,Msigani,Kwa Yusufu,,,,-6.789540122,39.11116984,4,,,,
4699,3783,Important asset and at risk,Masjid Imaan,Msigani,Kwa Yusufu,,,,-6.789835743,39.10503473,5,,,,
4701,3784,Important asset and at risk,Kingach Motel,Msigani,Kwa Yusufu,,,,-6.790114434,39.10355532,6,,,,
4700,3785,Important asset and at risk,Blue Bridge,Msigani,Kwa Yusufu,,,,-6.793238641,39.10377671,7,,,,
4706,3786,Important asset and at risk,La Dariot Social Hall,Msigani,Kwa Yusufu,,,,-6.793633237,39.09460334,8,,,,
4702,3787,Important asset and at risk,Midabwada Sports Ground,Msigani,Kwa Yusufu,,,,-6.793789512,39.10440181,9,,,,
4698,3788,Important asset and at risk,Ibrahim Mosque,Msigani,Malamba Mawili,,,,-6.80987382,39.11805041,10,,,,
4710,3789,Important asset and at risk,Kipasika Dispensary,Msigani,Msigani,,,,-6.787126805,39.11753432,11,,,,
4709,3790,Important asset and at risk,Zone Brigde,Msigani,Msigani,,,,-6.799345594,39.10685778,12,,,,
4708,3791,Important asset and at risk,Msigani Primary School,Msigani,Msigani,,,,-6.800869279,39.10430267,13,,,,
4683,3792,Important asset and at risk,Noblelight Secondary School,Msigani,Msigwa,,,,-6.808574404,39.12620153,14,,,,
4684,3793,Important asset and at risk,Msingwa Primary School,Msigani,Msigwa,,,,-6.814127998,39.12505532,15,,,,
4685,3794,Important asset and at risk,Temboni Secondary School,Msigani,Msigwa,,,,-6.814497745,39.12330025,16,,,,
4686,3795,Important asset and at risk,Temboni Primary School,Msigani,Msigwa,,,,-6.815143569,39.1250849,17,,,,
4687,3796,Important asset and at risk,Jully Day Care,Msigani,Msigwa,,,,-6.82022512,39.12481622,18,,,,
4689,3797,Important asset and at risk,Msingwa Well,Msigani,Msigwa,,,,-6.82060411,39.13098297,19,,,,
4688,3798,Important asset and at risk,Lily Montessori Nursery And Primary School,Msigani,Msigwa,,,,-6.822775139,39.12304143,20,,,,
4690,3799,Important asset and at risk,Rrahamani Masjid,Msigani,Msigwa,,,,-6.825963587,39.12287073,21,,,,
4691,3800,Important asset and at risk,TAG Church,Msigani,Msigwa,,,,-6.829857635,39.12607151,22,,,,
4696,3801,Important asset and at risk,Mother Rwambuka Road,Msigani,Temboni,,,,-6.793982252,39.12671144,23,,,,
4692,3802,Important asset and at risk,Mtakuja Road,Msigani,Temboni,,,,-6.797152691,39.13144658,24,,,,
4695,3803,Important asset and at risk,Ng�Ombe Road 1,Msigani,Temboni,,,,-6.799842582,39.12591443,25,,,,
4697,3804,Important asset and at risk,Ng�Ombe Road 1,Msigani,Temboni,,,,-6.800803676,39.12950095,26,,,,
4694,3805,Important asset and at risk,Kwa Kilimo,Msigani,Temboni,,,,-6.805163762,39.12591443,27,,,,
4693,3806,Important asset and at risk,Mgaya  Valley,Msigani,Temboni,,,,-6.805755655,39.12830545,28,,,,
2649,3807,Important asset and not at risk,Mbezi Luis Bus Stand,Msigani,Kwa Yusufu,,,,-6.786527912,39.11174155,,,1,,
2650,3808,Important asset and not at risk,Maramba Stand,Msigani,Kwa Yusufu,,,,-6.787278034,39.1122833,,,2,,
2659,3809,Important asset and not at risk,Free Pentecost Church Of Tanzania,Msigani,Kwa Yusufu,,,,-6.788645445,39.11112687,,,3,,
2658,3810,Important asset and not at risk,St. Peters Anglican Church,Msigani,Kwa Yusufu,,,,-6.789848766,39.11041581,,,4,,
2664,3811,Important asset and not at risk,EAGT,Msigani,Kwa Yusufu,,,,-6.789891742,39.10971062,,,5,,
2656,3812,Important asset and not at risk,Macmillan Secondary School,Msigani,Kwa Yusufu,,,,-6.790986972,39.10560513,,,6,,
2653,3813,Important asset and not at risk,Mbezi High Teachers Apartments,Msigani,Kwa Yusufu,,,,-6.791810023,39.09880194,,,7,,
2652,3814,Important asset and not at risk,Maseuq Association Limited,Msigani,Kwa Yusufu,,,,-6.792028809,39.09970834,,,8,,
2660,3815,Important asset and not at risk,Masjid Nuru,Msigani,Kwa Yusufu,,,,-6.79399788,39.09586657,,,9,,
2651,3816,Important asset and not at risk,Masjid Rahman,Msigani,Kwa Yusufu,,,,-6.79469591,39.10478208,,,10,,
2655,3817,Important asset and not at risk,Kwa Yusufu Sub Ward Office,Msigani,Kwa Yusufu,,,,-6.795149109,39.10521965,,,11,,
2654,3818,Important asset and not at risk,Bita Day Care,Msigani,Kwa Yusufu,,,,-6.795498124,39.10351104,,,12,,
2663,3819,Important asset and not at risk,Clean Water Line,Msigani,Kwa Yusufu,,,,-6.796144714,39.10700901,,,13,,
2662,3820,Important asset and not at risk,High Voltage Electricity Line,Msigani,Kwa Yusufu,,,,-6.797545333,39.10079706,,,14,,
2661,3821,Important asset and not at risk,Michungwani Road Junction,Msigani,Kwa Yusufu,,,,-6.797545333,39.10349281,,,15,,
2657,3822,Important asset and not at risk,Tanzania Assemblies Of God Church,Msigani,Kwa Yusufu,,,,-6.802436755,39.09673389,,,16,,
2648,3823,Important asset and not at risk,Kwa Dani Brick Industry,Msigani,Malamba Mawili,,,,-6.808253409,39.10821813,,,17,,
2647,3824,Important asset and not at risk,Malamba Mawili Secondary School,Msigani,Malamba Mawili,,,,-6.809187447,39.10656022,,,18,,
2635,3825,Important asset and not at risk,Mkumbo Bekary,Msigani,Malamba Mawili,,,,-6.80925032,39.1113399,,,19,,
